第１表,,,,刑法犯　罪種別　認知・検挙件数・検挙人員　対前年比較,,,,,,,,,,,,,,,暫定値,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,２０２６年２月１日確定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙率,検挙率,検挙率,検挙人員,検挙人員,検挙人員,検挙人員,"検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,罪種,"2025年
1～11月","2024年
1～11月",増減,増減率(％）,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減ポイント,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,都道府県,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％）,"2025年
1～11月","2024年
1～11月",増減ポイント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
総数,,316,329,-13,-4,289,315,-26,-8.3,366,440,-74,-16.8,91.5,95.7,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,計,14,12,2,16.7,12,12,0,0,8,10,-2,-20,85.7,100,-14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,札幌方面,10,6,4,66.7,9,6,3,50,5,6,-1,-16.7,90,100,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,函館方面,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,旭川方面,4,4,0,0,3,4,-1,-25,3,2,1,50,75,100,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,釧路方面,0,2,-2,-100,0,2,-2,-100,0,2,-2,-100,0,100,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,北見方面,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,計,10,19,-9,-47.4,10,20,-10,-50,13,22,-9,-40.9,100,105.3,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,青森県,0,1,-1,-100,0,1,-1,-100,0,1,-1,-100,0,100,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,岩手県,2,4,-2,-50,2,4,-2,-50,3,2,1,50,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,宮城県,1,7,-6,-85.7,1,7,-6,-85.7,2,5,-3,-60,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,秋田県,2,1,1,100,2,1,1,100,2,1,1,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,山形県,0,3,-3,-100,0,3,-3,-100,0,3,-3,-100,0,100,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,福島県,5,3,2,66.7,5,4,1,25,6,10,-4,-40,100,133.3,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都,,38,65,-27,-41.5,41,60,-19,-31.7,59,103,-44,-42.7,107.9,92.3,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,計,104,103,1,1,95,92,3,3.3,120,128,-8,-6.3,91.3,89.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,茨城県,10,15,-5,-33.3,11,11,0,0,20,24,-4,-16.7,110,73.3,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,栃木県,6,8,-2,-25,5,7,-2,-28.6,4,8,-4,-50,83.3,87.5,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,群馬県,8,5,3,60,5,5,0,0,14,3,11,366.7,62.5,100,-37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,埼玉県,24,17,7,41.2,21,19,2,10.5,17,26,-9,-34.6,87.5,111.8,-24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,千葉県,17,17,0,0,18,14,4,28.6,21,15,6,40,105.9,82.4,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,神奈川県,22,29,-7,-24.1,16,26,-10,-38.5,18,35,-17,-48.6,72.7,89.7,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,新潟県,5,3,2,66.7,5,3,2,66.7,9,3,6,200,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,山梨県,0,4,-4,-100,2,1,1,100,0,6,-6,-100,0,25,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,長野県,2,1,1,100,2,1,1,100,5,0,5,0,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,静岡県,10,4,6,150,10,5,5,100,12,8,4,50,100,125,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,計,31,31,0,0,28,29,-1,-3.4,30,30,0,0,90.3,93.5,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,富山県,0,1,-1,-100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,石川県,2,1,1,100,2,0,2,0,2,0,2,0,100,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,福井県,0,2,-2,-100,0,3,-3,-100,0,3,-3,-100,0,150,-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,岐阜県,1,2,-1,-50,1,3,-2,-66.7,4,3,1,33.3,100,150,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,愛知県,24,20,4,20,21,18,3,16.7,18,19,-1,-5.3,87.5,90,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,三重県,4,5,-1,-20,4,5,-1,-20,6,5,1,20,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,計,71,53,18,34,55,57,-2,-3.5,78,87,-9,-10.3,77.5,107.5,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,滋賀県,1,3,-2,-66.7,2,3,-1,-33.3,2,4,-2,-50,200,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,京都府,10,5,5,100,7,3,4,133.3,7,6,1,16.7,70,60,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,大阪府,40,30,10,33.3,29,37,-8,-21.6,43,60,-17,-28.3,72.5,123.3,-50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,兵庫県,17,11,6,54.5,14,10,4,40,23,11,12,109.1,82.4,90.9,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,奈良県,1,2,-1,-50,1,2,-1,-50,1,1,0,0,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,和歌山県,2,2,0,0,2,2,0,0,2,5,-3,-60,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,計,11,10,1,10,11,10,1,10,18,13,5,38.5,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,鳥取県,1,0,1,0,1,0,1,0,1,0,1,0,100,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,島根県,0,1,-1,-100,0,1,-1,-100,0,1,-1,-100,0,100,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,岡山県,5,2,3,150,5,3,2,66.7,5,4,1,25,100,150,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,広島県,5,5,0,0,5,3,2,66.7,6,4,2,50,100,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,山口県,0,2,-2,-100,0,3,-3,-100,6,4,2,50,0,150,-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,計,12,7,5,71.4,12,7,5,71.4,8,5,3,60,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,徳島県,1,1,0,0,1,1,0,0,0,0,0,0,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,香川県,2,3,-1,-33.3,2,4,-2,-50,0,3,-3,-100,100,133.3,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,愛媛県,7,2,5,250,7,2,5,250,7,2,5,250,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,高知県,2,1,1,100,2,0,2,0,1,0,1,0,100,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,計,25,29,-4,-13.8,25,28,-3,-10.7,32,42,-10,-23.8,100,96.6,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,福岡県,11,19,-8,-42.1,10,18,-8,-44.4,14,26,-12,-46.2,90.9,94.7,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,佐賀県,3,1,2,200,3,1,2,200,6,4,2,50,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,長崎県,2,0,2,0,2,0,2,0,2,0,2,0,100,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,熊本県,3,1,2,200,3,1,2,200,2,7,-5,-71.4,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,大分県,0,2,-2,-100,0,2,-2,-100,0,2,-2,-100,0,100,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,宮崎県,0,1,-1,-100,0,1,-1,-100,0,0,0,0,0,100,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,鹿児島県,2,1,1,100,3,1,2,200,4,1,3,300,150,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,沖縄県,4,4,0,0,4,4,0,0,4,2,2,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第６表,,,重要犯罪・重要窃盗犯　都道府県別　認知・検挙件数・検挙人員　対前年比較　（放火）,,,,,,,,,,,,暫定値,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,２０２６年２月１日確定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙人員,検挙人員,検挙人員,検挙人員,検挙率,検挙率,検挙率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,都道府県,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％）,"2025年
1～11月","2024年
1～11月",増減ポイント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
総数,,630,679,-49,-7.2,519,589,-70,-11.9,453,463,-10,-2.2,82.4,86.7,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,計,27,25,2,8,23,27,-4,-14.8,16,19,-3,-15.8,85.2,108,-22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,札幌方面,17,15,2,13.3,15,15,0,0,12,9,3,33.3,88.2,100,-11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,函館方面,3,5,-2,-40,2,5,-3,-60,1,3,-2,-66.7,66.7,100,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,旭川方面,2,1,1,100,3,1,2,200,1,1,0,0,150,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,釧路方面,3,2,1,50,3,3,0,0,2,3,-1,-33.3,100,150,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,北見方面,2,2,0,0,0,3,-3,-100,0,3,-3,-100,0,150,-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,計,38,57,-19,-33.3,36,57,-21,-36.8,34,35,-1,-2.9,94.7,100,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,青森県,8,9,-1,-11.1,9,9,0,0,11,7,4,57.1,112.5,100,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,岩手県,7,10,-3,-30,5,10,-5,-50,4,8,-4,-50,71.4,100,-28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,宮城県,5,12,-7,-58.3,6,12,-6,-50,6,9,-3,-33.3,120,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,秋田県,4,7,-3,-42.9,4,6,-2,-33.3,4,5,-1,-20,100,85.7,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,山形県,6,9,-3,-33.3,6,9,-3,-33.3,3,3,0,0,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,福島県,8,10,-2,-20,6,11,-5,-45.5,6,3,3,100,75,110,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都,,38,59,-21,-35.6,35,50,-15,-30,30,41,-11,-26.8,92.1,84.7,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,計,176,163,13,8,150,146,4,2.7,135,110,25,22.7,85.2,89.6,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,茨城県,5,15,-10,-66.7,5,13,-8,-61.5,8,6,2,33.3,100,86.7,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,栃木県,18,12,6,50,18,12,6,50,12,10,2,20,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,群馬県,13,9,4,44.4,12,10,2,20,11,7,4,57.1,92.3,111.1,-18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,埼玉県,50,38,12,31.6,48,39,9,23.1,43,30,13,43.3,96,102.6,-6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,千葉県,26,31,-5,-16.1,19,19,0,0,18,15,3,20,73.1,61.3,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,神奈川県,25,31,-6,-19.4,24,26,-2,-7.7,21,16,5,31.3,96,83.9,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,新潟県,6,7,-1,-14.3,5,8,-3,-37.5,6,8,-2,-25,83.3,114.3,-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,山梨県,3,3,0,0,2,6,-4,-66.7,2,4,-2,-50,66.7,200,-133.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,長野県,7,5,2,40,4,4,0,0,5,3,2,66.7,57.1,80,-22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,静岡県,23,12,11,91.7,13,9,4,44.4,9,11,-2,-18.2,56.5,75,-18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,計,52,67,-15,-22.4,53,56,-3,-5.4,39,51,-12,-23.5,101.9,83.6,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,富山県,8,3,5,166.7,8,3,5,166.7,6,3,3,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,石川県,0,9,-9,-100,0,8,-8,-100,0,5,-5,-100,0,88.9,-88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,福井県,4,3,1,33.3,3,3,0,0,3,2,1,50,75,100,-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,岐阜県,4,12,-8,-66.7,7,10,-3,-30,4,10,-6,-60,175,83.3,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,愛知県,28,38,-10,-26.3,29,29,0,0,19,27,-8,-29.6,103.6,76.3,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中部,三重県,8,2,6,300,6,3,3,100,7,4,3,75,75,150,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,計,182,188,-6,-3.2,109,146,-37,-25.3,95,114,-19,-16.7,59.9,77.7,-17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,滋賀県,7,7,0,0,6,7,-1,-14.3,4,6,-2,-33.3,85.7,100,-14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,京都府,9,14,-5,-35.7,8,13,-5,-38.5,5,13,-8,-61.5,88.9,92.9,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,大阪府,131,124,7,5.6,70,80,-10,-12.5,66,58,8,13.8,53.4,64.5,-11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,兵庫県,29,37,-8,-21.6,20,41,-21,-51.2,15,31,-16,-51.6,69,110.8,-41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,奈良県,3,4,-1,-25,3,3,0,0,3,4,-1,-25,100,75,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
近畿,和歌山県,3,2,1,50,2,2,0,0,2,2,0,0,66.7,100,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,計,41,34,7,20.6,42,30,12,40,42,26,16,61.5,102.4,88.2,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,鳥取県,2,2,0,0,2,2,0,0,3,2,1,50,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,島根県,5,2,3,150,5,1,4,400,6,1,5,500,100,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,岡山県,12,6,6,100,12,6,6,100,14,7,7,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,広島県,14,18,-4,-22.2,14,15,-1,-6.7,12,11,1,9.1,100,83.3,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国,山口県,8,6,2,33.3,9,6,3,50,7,5,2,40,112.5,100,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,計,16,23,-7,-30.4,19,21,-2,-9.5,13,17,-4,-23.5,118.8,91.3,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,徳島県,4,4,0,0,5,3,2,66.7,3,2,1,50,125,75,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,香川県,2,8,-6,-75,2,7,-5,-71.4,4,6,-2,-33.3,100,87.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,愛媛県,4,6,-2,-33.3,5,6,-1,-16.7,5,5,0,0,125,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四国,高知県,6,5,1,20,7,5,2,40,1,4,-3,-75,116.7,100,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,計,60,63,-3,-4.8,52,56,-4,-7.1,49,50,-1,-2,86.7,88.9,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,福岡県,31,22,9,40.9,21,16,5,31.3,22,17,5,29.4,67.7,72.7,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,佐賀県,1,2,-1,-50,1,2,-1,-50,1,3,-2,-66.7,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,長崎県,2,2,0,0,3,1,2,200,1,0,1,0,150,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,熊本県,8,3,5,166.7,9,5,4,80,7,4,3,75,112.5,166.7,-54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,大分県,6,6,0,0,6,7,-1,-14.3,5,5,0,0,100,116.7,-16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,宮崎県,4,5,-1,-20,5,3,2,66.7,5,3,2,66.7,125,60,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,鹿児島県,3,14,-11,-78.6,2,13,-11,-84.6,2,9,-7,-77.8,66.7,92.9,-26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九州,沖縄県,5,9,-4,-44.4,5,9,-4,-44.4,6,9,-3,-33.3,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第６表,,,重要犯罪・重要窃盗犯　都道府県別　認知・検挙件数・検挙人員　対前年比較　（不同意性交等）,,,,,,,,,,,,暫定値,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,２０２６年２月１日確定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙人員,検挙人員,検挙人員,検挙人員,検挙率,検挙率,検挙率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,都道府県,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％）,"2025年
1～11月","2024年
1～11月",増減ポイント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
総数,,3819,3609,210,5.8,3357,3095,262,8.5,3064,2805,259,9.2,87.9,85.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,計,143,134,9,6.7,151,134,17,12.7,125,126,-1,-0.8,105.6,100,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,札幌方面,105,90,15,16.7,107,87,20,23,88,80,8,10,101.9,96.7,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,函館方面,9,7,2,28.6,10,6,4,66.7,9,6,3,50,111.1,85.7,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,旭川方面,6,7,-1,-14.3,6,10,-4,-40,3,9,-6,-66.7,100,142.9,-42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,釧路方面,14,22,-8,-36.4,16,24,-8,-33.3,14,24,-10,-41.7,114.3,109.1,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,北見方面,9,8,1,12.5,12,7,5,71.4,11,7,4,57.1,133.3,87.5,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,計,242,253,-11,-4.3,205,229,-24,-10.5,187,208,-21,-10.1,84.7,90.5,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,青森県,52,69,-17,-24.6,43,48,-5,-10.4,34,36,-2,-5.6,82.7,69.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,岩手県,29,38,-9,-23.7,28,45,-17,-37.8,27,33,-6,-18.2,96.6,118.4,-21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,宮城県,80,83,-3,-3.6,71,83,-12,-14.5,73,82,-9,-11,88.8,100,-11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,秋田県,15,17,-2,-11.8,12,15,-3,-20,10,17,-7,-41.2,80,88.2,-8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,山形県,22,14,8,57.1,18,7,11,157.1,17,8,9,112.5,81.8,50,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,福島県,44,32,12,37.5,33,31,2,6.5,26,32,-6,-18.8,75,96.9,-21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都,,589,549,40,7.3,484,486,-2,-0.4,459,455,4,0.9,82.2,88.5,-6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,計,913,799,114,14.3,811,707,104,14.7,718,617,101,16.4,88.8,88.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,茨城県,71,58,13,22.4,60,44,16,36.4,56,40,16,40,84.5,75.9,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,栃木県,45,28,17,60.7,39,20,19,95,37,18,19,105.6,86.7,71.4,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,群馬県,44,47,-3,-6.4,45,43,2,4.7,38,40,-2,-5,102.3,91.5,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,埼玉県,239,200,39,19.5,209,186,23,12.4,170,158,12,7.6,87.4,93,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,千葉県,150,119,31,26.1,137,113,24,21.2,116,103,13,12.6,91.3,95,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,神奈川県,181,192,-11,-5.7,182,155,27,17.4,163,136,27,19.9,100.6,80.7,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,新潟県,45,43,2,4.7,43,41,2,4.9,45,33,12,36.4,95.6,95.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,山梨県,21,13,8,61.5,16,11,5,45.5,15,9,6,66.7,76.2,84.6,-8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,長野県,35,32,3,9.4,31,27,4,14.8,27,19,8,42.1,88.6,84.4,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
